ID,gender,ugpa,lsat,grad,fulltime,fam_inc,law_school_tier,race,pass_bar,bar_passed_attempt,birth_year
22532,male,2.9,42,yes,yes,4,3,white,yes,first attempt,1952
22549,male,2.9,22,yes,yes,1,1,black,no,no pass,1945
22557,male,2.9,35,yes,yes,3,4,other,yes,first attempt,1966
22560,female,2.9,34,yes,yes,3,5,white,no,no pass,1969
22575,male,2.9,40,yes,yes,3,1,white,yes,first attempt,1951
22578,male,2.9,39,yes,yes,4,4,asian,yes,first attempt,1966
22598,male,2.9,39,yes,yes,4,3,white,yes,first attempt,1963
22641,male,2.9,38,yes,yes,3,4,white,yes,first attempt,1964
22681,male,2.9,41,yes,yes,3,3,white,yes,first attempt,1964
22684,male,2.9,34,yes,yes,5,5,white,yes,first attempt,1967
22703,female,2.9,34,yes,yes,4,4,black,yes,first attempt,1969
22718,male,2.9,40,yes,yes,4,6,white,no,no pass,1950
22733,male,2.9,35,yes,yes,5,3,white,yes,first attempt,1969
22762,female,2.9,37,yes,yes,4,3,white,yes,first attempt,1967
22765,male,2.9,40,yes,yes,3,3,white,yes,first attempt,1969
22779,female,2.9,32,yes,yes,1,5,hisp,yes,second attempt,1968
22787,female,2.9,12,yes,yes,2,3,hisp,no,no pass,1967
22803,female,2.9,37,yes,yes,4,3,white,yes,first attempt,1969
22837,male,2.9,33,yes,yes,4,3,white,yes,first attempt,1968
22846,male,2.9,35,yes,yes,4,3,white,yes,first attempt,1962
22849,male,2.9,32.5,yes,yes,2,1,white,yes,first attempt,1967
22851,female,2.9,25,yes,yes,4,1,white,no,no pass,1960
22855,male,2.9,31.5,yes,yes,4,2,white,yes,first attempt,1963
22869,female,2.9,29.5,yes,yes,3,2,white,yes,first attempt,1966
22903,male,2.9,43,yes,yes,4,3,white,yes,first attempt,1966
22907,male,2.9,35,yes,yes,3,5,white,yes,second attempt,1968
22921,male,2.9,36,yes,yes,3,3,white,yes,first attempt,1967
22937,male,2.9,34,yes,yes,3,3,white,yes,first attempt,1965
22955,female,2.9,39,yes,no,4,3,white,yes,first attempt,1955
22990,male,2.9,25,yes,yes,3,3,white,yes,first attempt,1969
23006,male,2.9,45,yes,yes,4,4,white,yes,first attempt,1967
23019,male,2.9,34,yes,yes,4,3,white,yes,first attempt,1969
23049,female,2.9,36,yes,yes,4,4,black,yes,first attempt,1963
23069,male,2.9,29,yes,no,3,2,white,no,no pass,1957
23074,male,2.9,35,yes,no,3,3,white,yes,first attempt,1968
23092,male,2.9,36,yes,no,3,5,white,yes,second attempt,1946
23100,male,2.9,37.5,yes,yes,4,3,white,yes,first attempt,1963
23124,male,2.9,39,yes,yes,3,3,white,yes,first attempt,1969
23148,male,2.9,32,yes,yes,4,3,white,yes,second attempt,1963
23157,male,2.9,41,yes,yes,3,3,asian,yes,first attempt,1969
23175,male,2.9,19.5,yes,yes,2,3,white,yes,first attempt,1969
23178,male,2.9,30,yes,yes,2,5,black,yes,second attempt,1969
23200,male,2.9,36,yes,yes,3,4,white,yes,first attempt,1946
23214,male,2.9,37,yes,yes,3,5,hisp,yes,first attempt,1967
23217,female,2.9,40,yes,yes,4,3,white,yes,second attempt,1966
23247,male,2.9,43,yes,yes,4,5,white,yes,first attempt,1964
23289,male,2.9,45,yes,yes,4,5,white,yes,first attempt,1967
23312,male,2.9,30,yes,yes,4,2,white,yes,second attempt,1969
23314,male,2.9,41,yes,yes,5,5,white,yes,first attempt,1965
23329,female,2.9,29,yes,yes,3,3,hisp,no,no pass,1964
23389,male,2.9,42,yes,yes,5,4,white,yes,first attempt,1966
23398,female,2.9,41,yes,yes,4,5,white,yes,first attempt,1968
23411,male,2.9,29,yes,no,3,3,black,yes,first attempt,1966
23415,male,2.9,33,yes,yes,3,3,white,yes,first attempt,1968
23463,male,2.9,44,yes,yes,4,4,white,yes,first attempt,1969
23477,female,2.9,38,yes,no,4,5,white,no,no pass,1969
23491,female,2.9,37,yes,yes,3,5,black,yes,first attempt,1970
23496,male,2.9,42,yes,yes,4,3,white,yes,first attempt,1965
23506,male,2.9,36,yes,yes,2,6,other,yes,first attempt,1967
23508,female,2.9,37,yes,no,4,5,white,yes,first attempt,1964
23512,male,2.9,38,yes,yes,4,4,white,no,no pass,1961
23523,female,2.9,32,yes,yes,4,3,white,yes,first attempt,1967
23535,male,2.9,37,yes,yes,4,2,white,yes,first attempt,1967
23542,female,2.9,42,yes,yes,4,4,white,yes,first attempt,1968
23564,female,2.9,26,yes,yes,4,4,asian,yes,first attempt,1969
23575,female,2.9,40,yes,yes,4,6,other,yes,first attempt,1969
23599,female,2.9,36,yes,yes,4,3,white,yes,first attempt,1968
23617,female,2.9,35,yes,yes,4,2,white,yes,first attempt,1969
23627,female,2.9,47,yes,yes,3,3,white,yes,first attempt,1968
23669,female,2.9,38,yes,yes,4,4,white,yes,first attempt,1969
23682,male,2.9,36,yes,yes,4,2,white,yes,first attempt,1968
23702,female,2.9,40,yes,yes,3,3,asian,yes,first attempt,1970
23741,male,2.9,33,yes,yes,4,2,white,yes,first attempt,1965
23743,female,2.9,27,yes,yes,4,5,white,yes,first attempt,1967
23758,male,2.9,42,yes,yes,4,4,white,yes,first attempt,1968
23788,male,2.9,26.5,yes,yes,2,3,hisp,yes,first attempt,1969
23798,female,2.9,30,yes,yes,3,4,black,yes,second attempt,1969
23808,male,2.9,39,yes,yes,3,3,white,yes,first attempt,1968
23817,male,2.9,33,yes,yes,4,3,white,yes,first attempt,1968
23829,female,2.9,26.5,yes,yes,5,2,white,yes,first attempt,1969
23835,male,2.9,32,yes,yes,3,1,white,yes,first attempt,1966
23846,female,2.9,39,yes,yes,4,4,white,yes,first attempt,1969
23878,male,2.9,37,yes,yes,3,3,white,yes,first attempt,1965
23884,male,2.9,37,yes,yes,4,2,asian,yes,first attempt,1960
23904,male,2.9,38,yes,yes,4,5,asian,yes,first attempt,1968
23935,male,2.9,35,yes,yes,3,3,white,yes,first attempt,NA
23953,male,2.9,41,yes,yes,3,4,white,yes,first attempt,1967
23960,male,2.9,39,yes,yes,4,3,white,yes,first attempt,1966
23967,female,2.9,34,yes,yes,3,4,black,yes,first attempt,1969
23998,female,2.9,33,yes,yes,4,3,white,yes,first attempt,1967
24002,female,2.9,31.5,yes,yes,4,2,white,yes,first attempt,1963
24044,female,2.9,33,yes,yes,3,4,white,yes,first attempt,1969
24066,male,2.9,26,yes,no,3,3,hisp,yes,second attempt,1963
24076,male,2.9,37,yes,yes,4,3,white,yes,first attempt,1968
24084,male,2.9,22.7,yes,yes,2,3,hisp,no,no pass,1968
24128,male,2.9,33,yes,yes,4,4,white,yes,second attempt,1965
24142,male,2.9,45,yes,yes,4,3,white,yes,first attempt,1968
24145,male,2.9,38,yes,yes,4,3,white,yes,first attempt,1969
24152,female,2.9,28,yes,no,3,4,white,yes,first attempt,1949
24175,male,2.9,40,yes,yes,3,5,white,no,no pass,1956
24176,male,2.9,34,yes,yes,4,2,white,yes,first attempt,1968
24186,male,2.9,37,yes,yes,4,3,white,yes,first attempt,1969
24197,male,2.9,34,yes,yes,3,4,black,yes,first attempt,1965
24199,male,2.9,44,yes,yes,4,4,white,yes,first attempt,1958
24213,male,2.9,39,yes,yes,4,3,white,yes,second attempt,1969
24215,female,2.9,36,yes,yes,1,3,white,no,no pass,1943
24259,male,2.9,39,yes,yes,4,3,white,yes,first attempt,1967
24276,female,2.9,36,yes,yes,4,3,white,yes,first attempt,1967
24286,female,2.9,36,yes,yes,3,3,white,yes,first attempt,1965
24293,female,2.9,33.5,yes,yes,3,3,asian,yes,first attempt,1969
24296,male,2.9,43,yes,yes,5,6,white,yes,first attempt,1962
24306,female,2.9,37,yes,yes,4,4,white,yes,first attempt,1957
24311,female,2.9,38,yes,yes,4,4,white,yes,first attempt,1960
24323,male,2.9,38,yes,yes,4,4,white,yes,first attempt,1963
24337,male,2.9,34.5,yes,yes,4,4,white,yes,first attempt,1967
24349,male,2.9,43,yes,yes,4,4,other,yes,first attempt,1967
24406,male,2.9,45,yes,yes,2,4,white,yes,first attempt,1969
24418,male,2.9,42,yes,yes,3,3,white,yes,first attempt,1966
24430,female,2.9,43,yes,yes,4,4,white,no,no pass,1968
24437,male,2.9,42,yes,yes,4,4,white,yes,first attempt,1969
24481,male,2.9,40,yes,yes,3,4,white,yes,first attempt,1968
24483,female,2.9,39,yes,yes,3,5,white,no,no pass,1962
24495,male,2.9,35,yes,yes,5,3,white,yes,first attempt,1967
24504,female,2.9,32,yes,yes,2,4,black,yes,first attempt,1969
24510,female,2.9,37,yes,yes,4,3,white,yes,first attempt,1964
24527,male,2.9,37,yes,no,4,3,white,yes,first attempt,1959
24535,male,2.9,37.5,yes,yes,4,6,white,yes,first attempt,1967
24602,male,2.9,38,yes,yes,4,4,white,yes,first attempt,1968
24665,female,2.9,36,yes,yes,3,5,black,yes,first attempt,1969
24681,male,2.9,41,yes,yes,4,3,white,yes,first attempt,1969
24701,female,2.9,37,yes,yes,3,3,white,yes,second attempt,1948
24709,female,2.9,27,yes,yes,3,4,asian,yes,first attempt,1952
24733,female,2.9,34,yes,yes,3,4,white,yes,second attempt,1944
24737,female,2.9,44,yes,yes,4,4,white,yes,first attempt,1967
24748,male,2.9,37,yes,yes,4,3,white,yes,first attempt,1968
24778,male,2.9,40,yes,yes,4,4,white,yes,first attempt,1963
24779,male,2.9,32,yes,yes,2,4,hisp,yes,first attempt,1951
24804,male,2.9,42,yes,yes,3,3,white,yes,first attempt,1965
24829,male,2.9,44,yes,yes,3,3,white,yes,first attempt,1960
24834,female,2.9,39,yes,yes,4,3,white,yes,first attempt,1967
24862,female,2.9,34,yes,yes,4,6,black,yes,first attempt,1969
24863,female,2.9,35,yes,yes,3,6,black,yes,second attempt,1969
24869,male,2.9,32,yes,yes,4,3,white,yes,first attempt,1967
24870,male,2.9,32,yes,no,4,3,white,yes,first attempt,1966
24881,female,2.9,39,yes,yes,4,6,white,yes,first attempt,1968
24915,male,2.9,29.5,yes,yes,3,3,hisp,yes,first attempt,1963
24932,male,2.9,33,yes,no,3,2,white,yes,second attempt,1964
24952,female,2.9,28.5,yes,yes,4,3,white,yes,first attempt,1966
24969,male,2.9,39,yes,yes,3,3,white,yes,first attempt,NA
24988,male,2.9,36,yes,yes,5,3,hisp,yes,first attempt,1967
24989,male,2.9,37,yes,no,3,5,white,yes,first attempt,1964
25019,female,2.9,39,yes,yes,4,3,white,yes,first attempt,1969
25021,male,2.9,40,yes,yes,4,3,white,yes,first attempt,1969
25057,male,2.9,35,yes,yes,3,3,white,yes,first attempt,1959
25063,male,2.9,43,yes,yes,2,4,white,yes,first attempt,1966
25135,male,2.9,36,yes,no,3,4,white,yes,first attempt,1966
25140,female,2.9,41,yes,yes,5,4,white,yes,first attempt,1966
25179,male,2.9,47,yes,yes,4,4,white,yes,first attempt,1965
25196,male,2.9,32,yes,yes,3,5,black,yes,first attempt,1967
25204,male,2.9,38,yes,yes,4,5,asian,yes,first attempt,1967
25224,male,2.9,39,yes,yes,5,4,white,yes,first attempt,1969
25229,male,2.9,41,yes,yes,3,4,white,yes,first attempt,1968
25230,male,2.9,34,yes,yes,4,4,white,yes,first attempt,1968
25235,male,2.9,32,yes,yes,4,2,white,yes,first attempt,1969
25270,male,2.9,29.5,yes,yes,4,3,white,yes,first attempt,1969
25281,male,2.9,32,yes,yes,3,4,hisp,no,no pass,1965
25351,female,2.9,29,yes,yes,3,5,black,yes,second attempt,1967
25383,male,2.9,31,yes,yes,3,2,white,yes,first attempt,1967
25399,male,2.9,40,yes,yes,2,4,black,yes,first attempt,1967
25411,male,2.9,34,yes,yes,4,5,white,yes,first attempt,1969
25470,male,2.9,32,yes,no,4,2,white,yes,first attempt,1968
25490,female,2.9,35,yes,yes,3,5,hisp,yes,first attempt,1968
25502,male,2.9,36,yes,yes,4,3,white,yes,first attempt,1968
25510,male,2.9,42,yes,yes,2,3,white,yes,first attempt,1967
25527,male,2.9,47,yes,yes,4,4,white,yes,first attempt,1969
25533,male,2.9,31.5,yes,yes,4,3,white,yes,first attempt,1968
25568,male,2.9,40,yes,no,3,3,white,yes,first attempt,1946
25574,female,2.9,42,yes,no,5,3,hisp,yes,first attempt,1954
25593,female,2.9,32,yes,yes,1,3,black,no,no pass,1967
25627,male,2.9,39,yes,yes,3,5,other,yes,first attempt,1965
25629,male,2.9,37,yes,yes,3,3,white,yes,first attempt,1967
25630,female,2.9,42,yes,yes,3,3,white,yes,first attempt,1961
25650,female,2.9,23.5,yes,yes,3,3,black,yes,second attempt,1969
25672,female,2.9,36,yes,yes,3,3,white,yes,first attempt,1969
25681,male,2.9,41,yes,yes,4,2,white,yes,first attempt,1969
25687,female,2.9,32,yes,yes,4,3,white,yes,first attempt,1968
25692,male,2.9,35,yes,yes,3,2,hisp,yes,second attempt,1968
25698,male,2.9,41,yes,yes,4,5,white,yes,first attempt,1969
25711,male,2.9,36,yes,yes,3,3,white,yes,first attempt,1963
25756,male,2.9,37,yes,yes,4,3,white,yes,first attempt,1969
25766,female,2.9,41,yes,yes,4,5,white,yes,first attempt,1966
25795,male,2.9,40,yes,no,3,3,white,yes,second attempt,1957
25838,male,2.9,33,yes,yes,4,3,white,yes,first attempt,1968
25869,female,2.9,27,yes,yes,4,3,asian,yes,first attempt,1968
25870,male,2.9,43,yes,yes,5,4,white,yes,first attempt,1964
25879,female,2.9,39,yes,yes,4,4,asian,yes,first attempt,1969
25890,male,2.9,38,yes,yes,4,4,white,yes,first attempt,1969
25944,male,2.9,21,yes,yes,4,1,black,no,no pass,1959
25962,male,2.9,46,yes,yes,4,4,white,yes,first attempt,1952
25989,female,2.9,34,yes,yes,4,3,white,yes,first attempt,1969
26032,male,2.9,42,yes,yes,3,4,white,yes,first attempt,1960
26051,male,2.9,38,yes,yes,4,4,white,yes,first attempt,1961
26088,male,2.9,38,yes,yes,3,3,white,yes,first attempt,1968
26116,female,2.9,42,yes,yes,4,4,white,yes,second attempt,1947
26124,female,2.9,40,yes,yes,3,4,white,yes,first attempt,1969
26207,male,2.9,32.5,yes,yes,4,3,white,yes,first attempt,1964
26209,male,2.9,33,yes,yes,5,2,white,yes,first attempt,1966
26227,male,2.9,38,yes,yes,5,3,white,yes,first attempt,1958
26232,female,2.9,41,yes,yes,3,6,asian,yes,first attempt,1968
26266,female,2.9,41,yes,no,4,5,white,yes,first attempt,1965
26277,male,2.9,47,yes,yes,4,4,white,yes,first attempt,1965
26283,male,2.9,37,yes,no,4,3,white,yes,second attempt,1969
26305,male,2.9,30.3,yes,yes,4,4,white,yes,first attempt,1968
26337,male,2.9,39,yes,yes,4,5,black,yes,first attempt,1968
26339,female,2.9,30,yes,yes,4,3,white,yes,first attempt,1969
26346,male,2.9,38,yes,no,4,5,white,no,no pass,1955
26376,female,2.9,38,yes,yes,5,3,white,yes,first attempt,1968
26416,female,2.9,34,yes,yes,4,2,white,yes,first attempt,1966
26474,female,2.9,38,yes,yes,4,3,white,yes,first attempt,1969
26475,male,2.9,34,yes,yes,3,2,white,no,no pass,1950
26491,male,2.9,36,yes,yes,4,4,white,yes,first attempt,1967
26492,male,2.9,36,yes,yes,4,5,white,yes,first attempt,1966
26497,male,2.9,23.7,yes,yes,3,5,white,yes,first attempt,1968
26532,male,2.9,41,yes,yes,2,4,white,yes,first attempt,1965
26614,male,2.9,33,yes,yes,4,3,white,yes,first attempt,1969
26619,female,2.9,39,yes,yes,4,4,other,yes,first attempt,1969
26621,male,2.9,40,yes,yes,3,4,white,yes,first attempt,1962
26681,female,2.9,42,yes,yes,4,5,white,yes,first attempt,1969
26703,male,2.9,36,yes,no,4,3,white,yes,first attempt,1966
26707,male,2.9,30,yes,yes,4,2,white,yes,first attempt,1966
26716,female,2.9,16.5,yes,no,3,3,hisp,yes,second attempt,1966
26726,male,2.9,33,yes,yes,3,3,white,yes,first attempt,1964
26730,male,2.9,36,yes,yes,3,3,white,yes,first attempt,1965
26777,male,2.9,41,yes,yes,4,4,white,yes,first attempt,1967
26793,male,2.9,41.5,yes,yes,2,6,white,yes,first attempt,1964
26796,male,2.9,42,yes,yes,2,4,white,yes,first attempt,1968
26812,female,2.9,41,yes,yes,3,4,white,yes,second attempt,1942
26822,female,2.9,25,yes,yes,4,3,white,yes,first attempt,1950
26836,female,2.9,37,yes,yes,5,3,white,yes,first attempt,1968
26860,female,2.9,37.5,yes,no,3,5,white,yes,first attempt,1964
26865,male,2.9,24.5,yes,yes,3,3,hisp,yes,second attempt,1966
26878,male,2.9,31,yes,yes,3,2,other,yes,first attempt,1962
26880,male,2.9,41,yes,yes,4,5,white,yes,first attempt,1959
26904,male,2.9,41,yes,yes,3,5,white,yes,first attempt,1968
26912,male,2.9,43,yes,yes,3,6,white,yes,first attempt,1961
26953,male,2.9,27.7,yes,yes,4,5,hisp,yes,second attempt,1968
26964,male,2.9,35,yes,yes,2,3,white,yes,first attempt,1968
26988,male,2.9,41,yes,no,3,3,white,yes,first attempt,1963
26998,female,2.9,37,yes,yes,4,2,white,yes,first attempt,1951
27025,male,2.9,35.5,yes,yes,3,3,white,yes,first attempt,1965
27027,female,2.9,42,yes,yes,4,4,white,yes,first attempt,1969
27031,female,2.9,37,yes,yes,3,4,white,yes,first attempt,1968
27057,female,2.9,33,yes,yes,3,4,black,yes,second attempt,1970
27065,male,2.9,46,yes,yes,3,3,white,yes,first attempt,1964
27078,female,2.9,28,yes,yes,4,5,hisp,yes,second attempt,1966
27112,male,2.9,41.5,yes,yes,3,4,white,yes,first attempt,1967
27172,male,2.9,45,yes,yes,2,4,white,yes,first attempt,1964
27221,male,2.9,36,yes,yes,3,4,white,yes,first attempt,1969
27235,male,2.9,26.5,yes,yes,3,4,hisp,yes,first attempt,1969
27282,male,2.9,33,no,yes,4,5,white,no,no pass,1962
27301,male,2.9,35,yes,yes,4,3,white,yes,first attempt,1969
27331,male,2.9,41,yes,yes,5,6,other,yes,first attempt,1967
27339,male,2.9,40,yes,yes,4,5,white,yes,first attempt,1968
27364,female,2.9,39,yes,yes,3,4,white,yes,first attempt,1947
27376,male,2.9,43,yes,yes,2,4,white,yes,first attempt,1964
27422,male,2.9,37,yes,no,3,2,white,yes,first attempt,1952
25,female,2.8,23,yes,yes,3,1,black,yes,first attempt,1964
26,female,2.8,37,yes,yes,3,3,white,yes,first attempt,1969
28,female,2.8,40,yes,yes,4,6,black,yes,first attempt,1965
91,female,2.8,29,yes,yes,2,1,black,yes,first attempt,1967
127,female,2.8,29,yes,yes,4,3,white,no,no pass,1955
139,male,2.8,38,yes,yes,5,3,white,yes,first attempt,1968
153,female,2.8,34,yes,yes,3,3,white,yes,first attempt,1969
155,female,2.8,41,yes,yes,3,3,white,yes,first attempt,1969
175,male,2.8,33,yes,yes,3,2,white,yes,second attempt,1969
201,female,2.8,34,yes,yes,4,4,white,yes,first attempt,1952
276,male,2.8,42,yes,yes,3,5,hisp,yes,first attempt,1969
289,male,2.8,23,yes,yes,3,1,black,yes,first attempt,1967
396,male,2.8,32.5,yes,yes,3,2,white,yes,first attempt,1968
436,female,2.8,26.5,yes,yes,5,3,white,yes,first attempt,1967
446,female,2.8,38,yes,yes,2,5,hisp,yes,first attempt,1969
450,male,2.8,38,yes,yes,3,4,white,no,no pass,1968
458,female,2.8,33,yes,no,5,3,white,yes,first attempt,1962
461,male,2.8,31,yes,yes,3,2,white,yes,first attempt,1969
524,female,2.8,41,yes,yes,4,3,white,yes,first attempt,1969
566,male,2.8,34,yes,yes,3,3,white,yes,first attempt,1964
576,male,2.8,41,yes,no,3,5,white,yes,first attempt,1963
609,female,2.8,39,yes,yes,3,6,other,yes,second attempt,1960
754,male,2.8,24.7,yes,yes,3,3,hisp,yes,first attempt,1965
758,male,2.8,27,yes,yes,3,4,other,yes,first attempt,1967
763,male,2.8,29,yes,yes,3,2,white,yes,first attempt,1963
779,male,2.8,32,yes,yes,4,4,white,yes,first attempt,1955
809,female,2.8,37,yes,yes,4,4,white,yes,first attempt,1969
814,male,2.8,36,yes,yes,3,3,white,yes,first attempt,1966
819,male,2.8,39,yes,yes,4,4,white,yes,first attempt,1965
829,female,2.8,31,yes,yes,4,5,asian,no,no pass,1967
852,male,2.8,38,yes,yes,2,3,asian,yes,first attempt,1967
860,male,2.8,32,yes,yes,4,3,white,yes,first attempt,1968
866,male,2.8,38,yes,no,2,4,other,yes,first attempt,1963
897,male,2.8,42,yes,yes,4,3,white,yes,first attempt,1965
933,male,2.8,29,yes,yes,2,4,hisp,no,no pass,1966
957,male,2.8,32.3,yes,no,2,3,white,yes,first attempt,1964
969,male,2.8,45,yes,yes,1,3,white,yes,first attempt,1963
989,male,2.8,40,yes,yes,4,4,white,yes,first attempt,1967
1010,male,2.8,36,yes,yes,4,5,white,yes,second attempt,1969
1078,female,2.8,37,yes,yes,3,3,white,yes,first attempt,1969
1090,male,2.8,33.3,yes,no,3,3,white,yes,first attempt,1962
1108,female,2.8,39,yes,yes,4,4,white,yes,first attempt,1969
1152,female,2.8,30.5,yes,yes,5,2,hisp,yes,first attempt,1968
1177,male,2.8,38,yes,yes,3,2,white,yes,first attempt,1968
1187,male,2.8,38,yes,no,NA,5,white,yes,first attempt,1963
1228,male,2.8,33,yes,yes,4,3,white,yes,first attempt,1966
1234,female,2.8,33,yes,yes,5,3,white,yes,first attempt,1969
1250,female,2.8,29,yes,yes,3,4,other,yes,second attempt,1954
1276,male,2.8,40,yes,yes,4,6,asian,yes,second attempt,1965
1289,male,2.8,38,yes,yes,4,3,white,yes,first attempt,1969
1321,male,2.8,34,yes,no,3,5,white,yes,first attempt,1961
1326,female,2.8,25,yes,yes,1,1,black,yes,first attempt,1956
1359,male,2.8,39,yes,yes,2,4,hisp,yes,first attempt,1962
1400,female,2.8,30,yes,yes,2,5,other,no,no pass,1961
1418,female,2.8,28.5,yes,yes,4,2,white,yes,first attempt,1964
1451,male,2.8,35,yes,no,3,3,white,yes,first attempt,1964
1468,female,2.8,25,yes,yes,2,4,white,yes,second attempt,1940
1490,male,2.8,32.5,yes,yes,4,3,white,yes,first attempt,1969
1495,male,2.8,34,yes,yes,4,3,hisp,yes,first attempt,1969
1515,female,2.8,36,yes,yes,5,5,white,yes,first attempt,1969
1574,male,2.8,35,yes,yes,2,5,white,yes,first attempt,1966
1579,male,2.8,34,yes,yes,2,2,white,yes,first attempt,1964
1624,male,2.8,33,yes,no,4,3,white,yes,first attempt,1962
1631,male,2.8,30.5,yes,yes,2,2,white,yes,first attempt,1969
1674,male,2.8,35.5,yes,yes,4,3,white,yes,first attempt,1962
1682,male,2.8,46,yes,yes,5,NA,white,yes,first attempt,1967
1687,female,2.8,26,yes,yes,4,3,black,no,no pass,1960
1708,male,2.8,33,yes,yes,4,3,white,yes,first attempt,1967
1742,male,2.8,43,yes,yes,5,4,white,yes,first attempt,1969
1756,female,2.8,34,yes,yes,3,2,white,yes,first attempt,1968
1766,female,2.8,32.7,yes,yes,4,4,white,yes,first attempt,1943
1782,male,2.8,36,yes,yes,4,3,white,yes,first attempt,1969
1787,male,2.8,37,yes,yes,3,3,white,yes,first attempt,1967
1790,male,2.8,35,yes,yes,4,1,white,yes,first attempt,1966
1821,male,2.8,33.5,yes,yes,3,3,white,yes,first attempt,1961
1836,male,2.8,46,yes,yes,3,3,white,yes,first attempt,1969
1877,male,2.8,34,yes,yes,4,3,white,yes,second attempt,1962
1886,female,2.8,37,yes,no,3,3,white,yes,first attempt,1962
1963,male,2.8,31,yes,yes,2,4,black,yes,first attempt,1954
1982,male,2.8,39,yes,yes,3,3,white,yes,first attempt,1967
2009,male,2.8,26,yes,yes,5,5,white,yes,first attempt,1965
2042,male,2.8,34,yes,yes,4,3,white,yes,first attempt,1969
2047,male,2.8,33.5,yes,yes,4,3,white,yes,first attempt,1964
2099,male,2.8,31.5,yes,yes,4,5,white,yes,first attempt,1965
2119,male,2.8,36,yes,yes,5,3,white,yes,first attempt,1969
2120,female,2.8,30,yes,yes,2,1,asian,no,no pass,1967
2122,male,2.8,33,yes,yes,4,3,white,yes,first attempt,1967
